,molecule_chembl_id,smiles,type,pchembl_value_average,standard_value_average,pchembl_ave_fromStandard,diff
3405,CHEMBL4248226,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(CCC(=O)NO)cc3)c2c1,IC50,7.18,66.2,7.18,0
3406,CHEMBL4248676,O=C(CCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1)NO,IC50,6.87,133.8,6.87,0
3407,CHEMBL4244419,COc1ccc2nc3cc(Cl)ccc3c(Nc3cccc(-c4cn(CCCCCC(=O)NO)nn4)c3)c2c1,IC50,6.65,224.3,6.65,0
3408,CHEMBL4244887,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(-c4cn(CCCCCC(=O)NO)nn4)cc3)c2c1,IC50,6.51,306.2,6.51,0
3409,CHEMBL4240694,O=C(CCCCCCn1cc(-c2cccc(Nc3c4ccccc4nc4ccccc34)c2)nn1)NO,IC50,8.29,5.1,8.29,0
3410,CHEMBL4241141,O=C(CCCCCCn1cc(-c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)nn1)NO,IC50,8.41,3.9,8.41,0
3411,CHEMBL4251261,O=C(CCCCCn1cc(-c2cccc(Nc3c4ccccc4nc4ccccc34)c2)nn1)NO,IC50,7.85,14.1,7.85,0
3412,CHEMBL4237410,O=C(CCCCCn1cc(-c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)nn1)NO,IC50,8.09,8.2,8.09,0
3413,CHEMBL4241995,CCc1c2c(nc3ccc(OC(=O)N4CCN(C(=O)CCCCCC(=O)NO)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,IC50,4.87,13620,4.87,0
3414,CHEMBL4246259,CCc1c2c(nc3ccc(OC(=O)N4CCN(C(=O)CCCCCCC(=O)NO)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,IC50,5.25,5570,5.25,0
3415,CHEMBL4245802,CCc1c2c(nc3ccc(OC(=O)N4CCN(C(=O)CCCCCCCC(=O)NO)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,IC50,4.71,19670,4.71,0
3416,CHEMBL4250057,CCc1c2c(nc3ccc(OC(=O)N4CCN(C(=O)CCCCCCCCC(=O)NO)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,IC50,4.52,30090,4.52,0
3417,CHEMBL4249598,CCc1c2c(nc3ccc(OC(=O)N4CCN(C(=O)CCCCCCCCCC(=O)NO)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,IC50,4.76,17400,4.76,0
3418,CHEMBL4239495,CCc1c2c(nc3ccc(OC(=O)N4CCN(C(=O)CCCCCCCCCCC(=O)NO)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,IC50,4.96,11010,4.96,0
3419,CHEMBL4237494,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)CCCCCC(=O)NO,IC50,6.96,110,6.96,0
3420,CHEMBL4241658,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)CCCCCCC(=O)NO,IC50,7.05,90,7.05,0
3421,CHEMBL4248849,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)CCCCCCCC(=O)NO,IC50,6.01,970,6.01,0
3422,CHEMBL4237816,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)CCCCCCCCC(=O)NO,IC50,6.15,710,6.15,0
3423,CHEMBL4242465,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)CCCCCCCCCC(=O)NO,IC50,5.21,6180,5.21,0
3424,CHEMBL4238303,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)CCCCCCCCCCC(=O)NO,IC50,4.9,12620,4.9,0
3425,CHEMBL4238745,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)CCCCCCC(=O)O,IC50,4.57,27090,4.57,0
3426,CHEMBL4248785,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)CNC(=O)CCCCCCC(=O)NO,IC50,5.71,1960,5.71,0
3427,CHEMBL4249238,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)CNC(=O)CCCCCCC(=O)O,IC50,4.56,27660,4.56,0
3428,CHEMBL4245007,O=C(CCCCCCNc1c(Nc2ccccc2)c(=O)c1=O)NO,Ki,9.25,0.56,9.25,0
3429,CHEMBL4251365,O=C(CCCCCNc1c(Nc2ccccc2)c(=O)c1=O)NO,Ki,9.54,0.29,9.54,0
3430,CHEMBL4241251,O=C(CCCCNc1c(Nc2ccccc2)c(=O)c1=O)NO,Ki,7.92,12,7.92,0
3431,CHEMBL4248346,O=C(CCCCCNc1c(NCc2ccccc2)c(=O)c1=O)NO,Ki,8.14,7.3,8.14,0
3432,CHEMBL4251517,C[C@@H](Nc1c(NCCCCCC(=O)NO)c(=O)c1=O)c1ccccc1,Ki,8.32,4.8,8.32,0
3433,CHEMBL4244537,C[C@H](Nc1c(NCCCCCC(=O)NO)c(=O)c1=O)c1ccccc1,Ki,8.6,2.5,8.6,0
3434,CHEMBL4249281,CC(C)(Nc1c(NCCCCCC(=O)NO)c(=O)c1=O)c1ccccc1,Ki,7.96,11,7.96,0
3435,CHEMBL4241594,CC[C@H](Nc1c(NCCCCCC(=O)NO)c(=O)c1=O)c1ccccc1,Ki,8.03,9.4,8.03,0
3436,CHEMBL4245840,Cc1ccccc1[C@H](C)Nc1c(NCCCCCC(=O)NO)c(=O)c1=O,Ki,8.64,2.3,8.64,0
3437,CHEMBL4245236,Cc1cccc([C@@H](C)Nc2c(NCCCCCC(=O)NO)c(=O)c2=O)c1,Ki,7.96,11,7.96,0
3438,CHEMBL4241014,Cc1ccc([C@H](C)Nc2c(NCCCCCC(=O)NO)c(=O)c2=O)cc1,Ki,8.64,2.3,8.64,0
3439,CHEMBL4242750,O=C(CCCCCNc1c(NC2CCCCC2)c(=O)c1=O)NO,Ki,8.85,1.4,8.85,0
3440,CHEMBL4238532,Cc1ccccc1Nc1c(NCCCCCC(=O)NO)c(=O)c1=O,Ki,8.36,4.4,8.36,0
3441,CHEMBL4248374,Cc1cccc(Nc2c(NCCCCCC(=O)NO)c(=O)c2=O)c1,Ki,9.41,0.39,9.41,0
3442,CHEMBL4239232,Cc1ccc(Nc2c(NCCCCCC(=O)NO)c(=O)c2=O)cc1,Ki,10.24,0.06,10.22,-0.02
3443,CHEMBL4242426,CN(C)c1ccc(Nc2c(NCCCCCC(=O)NO)c(=O)c2=O)cc1,Ki,9.04,0.91,9.04,0
3444,CHEMBL4241807,O=C(CCCCCNc1c(Nc2ccc(C(F)(F)F)cc2)c(=O)c1=O)NO,Ki,9.64,0.23,9.64,0
3445,CHEMBL4244350,COc1cc(Nc2c(NCCCCCC(=O)NO)c(=O)c2=O)ccc1N(C)C,Ki,9.3,0.5,9.3,0
3446,CHEMBL4247370,Cc1cc2ccc(Nc3c(NCCCCCC(=O)NO)c(=O)c3=O)cc2[nH]1,Ki,9.57,0.27,9.57,0
3447,CHEMBL4246919,CC(CCCCC(=O)NO)Nc1c(Nc2ccccc2)c(=O)c1=O,Ki,9.16,0.69,9.16,0
3448,CHEMBL4251203,Cc1ccc(Nc2c(NC(C)CCCCC(=O)NO)c(=O)c2=O)cc1,Ki,10.01,0.1,10,-0.01
3449,CHEMBL4250739,COc1ccc(Nc2c(NC(C)CCCCC(=O)NO)c(=O)c2=O)cc1,Ki,9.57,0.27,9.57,0
3450,CHEMBL4240635,CC(CCCCC(=O)NO)Nc1c(Nc2ccc(C(F)(F)F)cc2)c(=O)c1=O,Ki,9.55,0.28,9.55,0
3451,CHEMBL4240163,C[C@H](CCCCC(=O)NO)Nc1c(Nc2ccc(N(C)C)cc2)c(=O)c1=O,Ki,8.57,2.7,8.57,0
3452,CHEMBL4244362,C[C@@H](CCCCC(=O)NO)Nc1c(Nc2ccc(N(C)C)cc2)c(=O)c1=O,Ki,8.37,4.3,8.37,0
3453,CHEMBL4242292,C[C@H](CCCCC(=O)NO)Nc1c(Nc2ccc(OC(F)(F)F)cc2)c(=O)c1=O,Ki,9.24,0.58,9.24,0
3454,CHEMBL4246561,C[C@H](CCCCC(=O)NO)Nc1c(Nc2ccc3cc(C(F)(F)F)[nH]c3c2)c(=O)c1=O,Ki,9.82,0.15,9.82,0
3455,CHEMBL4249385,CCC(CCCCC(=O)NO)Nc1c(Nc2ccc(C(F)(F)F)cc2)c(=O)c1=O,Ki,9.29,0.51,9.29,0
3456,CHEMBL4242086,CC(C)C(CCCCC(=O)NO)Nc1c(Nc2ccc(C(F)(F)F)cc2)c(=O)c1=O,Ki,7.92,12,7.92,0
3457,CHEMBL4238353,O=C(CCCCC(Cc1ccccc1)Nc1c(Nc2ccc(C(F)(F)F)cc2)c(=O)c1=O)NO,Ki,8.72,1.9,8.72,0
3458,CHEMBL4250302,COc1ccc(Nc2c(NC(C)(C)CCCCC(=O)NO)c(=O)c2=O)cc1,Ki,10.25,0.06,10.22,-0.03
3459,CHEMBL4237636,COc1ccc(Nc2c(NC3(CCCCC(=O)NO)CCC3)c(=O)c2=O)cc1,Ki,10.2,0.06,10.22,0.02
3460,CHEMBL4288220,CCC(CCCC(=O)Nc1ccccc1)CCC(=O)NO,IC50,5.36,4400,5.36,0
3461,CHEMBL4285869,CCCCC(CCCC(=O)Nc1ccccc1)CCC(=O)NO,IC50,4.82,15000,4.82,0
3462,CHEMBL4277951,CCCCCCC(CCCC(=O)Nc1ccccc1)CCC(=O)NO,IC50,4.46,35000,4.46,0
3463,CHEMBL4295105,O=C(CCC(CCCC(=O)Nc1ccccc1)c1ccccc1)NO,IC50,4.96,11000,4.96,0
3464,CHEMBL4284448,O=C(CCC(CCCC(=O)Nc1ccccc1)Cc1ccccc1)NO,IC50,4.54,29000,4.54,0
3465,CHEMBL4287851,O=C(CC[C@@H](CCCC(=O)Nc1ccccc1)Cc1ccccc1)NO,IC50,4.6,25000,4.6,0
3466,CHEMBL4283418,O=C(CC[C@H](CCCC(=O)Nc1ccccc1)Cc1ccccc1)NO,IC50,4.4,40000,4.4,0
3467,CHEMBL4290191,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OCCCCCC(=O)NCCSSCCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N\O,IC50,6.82,150,6.82,0
3468,CHEMBL4280303,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccc(O)cc1c2/C=N/OCCCCCC(=O)NCCSSCCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N\O,IC50,6.6,253,6.6,0
3469,CHEMBL4291295,Nc1ccccc1NC(=O)c1ccc(CSC(=S)N2CCc3ccccc3C2)cc1,IC50,5.59,2570,5.59,0
3470,CHEMBL4276962,Nc1ccccc1NC(=O)c1ccc(CSC(=S)N2CCN(c3ccncc3)CC2)cc1,IC50,6.32,480,6.32,0
3471,CHEMBL4278948,CCN(Cc1ccncc1)C(=S)SCc1ccc(C(=O)Nc2ccccc2N)cc1,IC50,5.86,1380,5.86,0
3472,CHEMBL4278715,COc1cc(-c2nc(NCc3ccc(C(=O)NO)cc3)cc3c2[nH]c2ccccc23)cc(OC)c1OC,IC50,8.33,4.7,8.33,0
3473,CHEMBL4290063,COc1ccc(-c2nc(NCc3ccc(C(=O)NO)cc3)cc3c2[nH]c2ccccc23)cc1OC,IC50,8.09,8.2,8.09,0
3474,CHEMBL4282185,O=C(NO)c1ccc(CNc2cc3c([nH]c4ccccc43)c(-c3cccc([N+](=O)[O-])c3)n2)cc1,IC50,7.39,41,7.39,0
3475,CHEMBL4293448,O=C(NO)c1ccc(CNc2cc3c([nH]c4ccccc43)c(-c3ccc([N+](=O)[O-])cc3)n2)cc1,IC50,7.19,65,7.19,0
3476,CHEMBL4285608,COc1cccc(-c2nc(NCc3ccc(C(=O)NO)cc3)cc3c2[nH]c2ccccc23)c1,IC50,8.15,7.1,8.15,0
3477,CHEMBL4288953,Cc1ccc(-c2nc(NCc3ccc(C(=O)NO)cc3)cc3c2[nH]c2ccccc23)cc1,IC50,8.55,2.8,8.55,0
3478,CHEMBL4278270,COc1ccc(-c2nc(NCc3ccc(C(=O)NO)cc3)cc3c2[nH]c2ccccc23)cc1,IC50,8.03,9.3,8.03,0
3479,CHEMBL4292354,O=C(NO)c1ccc(CNc2cc3c([nH]c4ccccc43)c(-c3ccccc3)n2)cc1,IC50,6.66,219,6.66,0
3480,CHEMBL4281736,CCc1nc(NCc2ccc(C(=O)NO)cc2)cc2c1[nH]c1ccccc12,IC50,6.75,177,6.75,0
3481,CHEMBL4277204,Cc1nc(NCc2ccc(C(=O)NO)cc2)cc2c1[nH]c1ccccc12,IC50,7.32,48,7.32,0
3482,CHEMBL4285164,O=C(NO)c1ccc(CNc2cc3c(cn2)[nH]c2ccccc23)cc1,IC50,7.15,71,7.15,0
3483,CHEMBL4285001,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2ccc(OCCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)nc2)cc1,IC50,5.99,1020,5.99,0
3484,CHEMBL4283574,O=C(CCCCCCC(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NO,IC50,7.32,47.7,7.32,0
3485,CHEMBL4288076,O=C(CCCCCC(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NO,IC50,8.04,9.2,8.04,0
3486,CHEMBL4277764,O=C(CCCCC(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NO,IC50,6.51,308.1,6.51,0
3487,CHEMBL4290006,O=C(CCCC(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NO,IC50,6.92,121.1,6.92,0
3488,CHEMBL4279657,O=C(CCCCCCn1cc(-c2ccc(C(=O)NCCNc3nonc3/C(=N/O)Nc3ccc(F)c(Br)c3)cc2)nn1)NO,IC50,7.63,23.5,7.63,0
3489,CHEMBL4287028,O=C(CCCCCn1cc(-c2ccc(C(=O)NCCNc3nonc3/C(=N/O)Nc3ccc(F)c(Br)c3)cc2)nn1)NO,IC50,7.18,66.5,7.18,0
3490,CHEMBL4294936,O=C(CCCCn1cc(-c2ccc(C(=O)NCCNc3nonc3/C(=N/O)Nc3ccc(F)c(Br)c3)cc2)nn1)NO,IC50,6.05,894.8,6.05,0
3491,CHEMBL4281734,O=C(/C=C/c1cccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)c1)NO,IC50,7.15,70.5,7.15,0
3492,CHEMBL4289614,O=C(/C=C/c1ccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cc1)NO,IC50,7.33,46.2,7.34,0.01
3493,CHEMBL4285161,O=C(NO)c1ccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cc1,IC50,6.58,262.4,6.58,0
3494,CHEMBL4292998,Nc1ccccc1NC(=O)c1cccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)c1,IC50,6.2,632.7,6.2,0
3495,CHEMBL4288519,Nc1ccccc1NC(=O)c1ccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)s1,IC50,5.84,1429.5,5.84,0
3496,CHEMBL4277863,Nc1ccccc1NC(=O)c1ccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cn1,IC50,6.22,604.4,6.22,0
3497,CHEMBL4291940,Nc1ccccc1NC(=O)c1ccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cc1,IC50,7.18,66.5,7.18,0
3498,CHEMBL4291290,C[C@@]12CSC(=N1)c1csc(n1)CNC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](CCCCNC(=O)O[C@@H]1CC/C=C/CCC1)NC2=O,IC50,8.72,1.9,8.72,0
3499,CHEMBL4295224,CC(=O)Nc1ccc(-c2nc(Nc3cccc(OCCCCCCC(=O)NO)c3)ncc2C)cc1,IC50,6.81,155,6.81,0
3500,CHEMBL4290689,CC(=O)Nc1ccc(-c2nc(Nc3cccc(OCCCCCCCC(=O)NO)c3)ncc2C)cc1,IC50,5.34,4581,5.34,0
3501,CHEMBL4280050,CC(=O)Nc1ccc(-c2nc(Nc3ccc(OCCCCCC(=O)NO)cc3)ncc2C)cc1,IC50,6.58,260,6.59,0.01
3502,CHEMBL4294092,CN1CCN(CC(=O)Nc2ccc(-c3ccnc(Nc4cccc(OCCCCCCC(=O)NO)c4)n3)cc2)CC1,IC50,6.46,348,6.46,0
3503,CHEMBL4283513,CN1CCN(CC(=O)Nc2ccc(-c3ccnc(Nc4ccc(OCCCCCCC(=O)NO)cc4)n3)cc2)CC1,IC50,6.85,142,6.85,0
3504,CHEMBL4280540,CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCCCC(=O)NO)c3)n2)cc1,IC50,6.2,637,6.2,0
3505,CHEMBL4294153,CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCCCCC(=O)NO)c3)n2)cc1,IC50,7.08,83,7.08,0
3506,CHEMBL4278951,O=C(CCCCCCC(=O)Nc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1)NO,IC50,8.42,3.8,8.42,0
3507,CHEMBL4286867,O=C(CCCCCCC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)NO,IC50,7.25,56,7.25,0
3508,CHEMBL4277267,O=C(CCCCCCC(=O)Nc1ccc(-c2ccnc(Nc3cccc(N4CCCCC4)c3)n2)cc1)NO,IC50,6.75,179,6.75,0
3509,CHEMBL4285223,O=C(CCCCCCC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCCCC4)cc3)n2)cc1)NO,IC50,6.03,934,6.03,0
3510,CHEMBL4292408,CN1CCN(c2ccc(Nc3nccc(-c4ccc(NC(=O)CCCCCCC(=O)NO)cc4)n3)cc2)CC1,IC50,7.11,77,7.11,0
3511,CHEMBL4281785,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1ccc(NC(=O)CCCCCCC(=O)NO)cc1,IC50,6.54,289,6.54,0
3512,CHEMBL4289006,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1-c1ccc(NC(=O)CCCCCCC(=O)NO)cc1,IC50,6.86,139,6.86,0
3513,CHEMBL4450285,O=C(CCC1C(=O)N(c2ccc(Cl)cc2)C(=O)N1Cc1ccccc1)Nc1ccc(C(=O)NO)cc1,IC50,6.96,111,6.95,-0.01
3514,CHEMBL4445862,Cc1ccc(CN2C(=O)N(c3ccc(Cl)cc3)C(=O)C2CCC(=O)Nc2ccc(C(=O)NO)cc2)cc1,IC50,6.02,959,6.02,0
3515,CHEMBL4444176,O=C(CCC1C(=O)N(c2ccc(Cl)cc2)C(=O)N1Cc1ccc(Br)cc1)Nc1ccc(C(=O)NO)cc1,IC50,6.71,194,6.71,0
3516,CHEMBL4465444,COc1ccc(N(Cc2noc(-c3ccccc3)n2)C(=O)CCCCCC(=O)NO)cc1,IC50,8.09,8.2,8.09,0
3517,CHEMBL4545154,COc1ccc(N(Cc2noc(-c3cccc(F)c3)n2)C(=O)CCCCCC(=O)NO)cc1,IC50,7.98,10.5,7.98,0
3518,CHEMBL4449889,COc1ccc(N(Cc2noc(-c3cccc(C)c3)n2)C(=O)CCCCCC(=O)NO)cc1,IC50,7.92,12.1,7.92,0
3519,CHEMBL4456445,O=C(NO)C(c1ccc(-c2ncc(C(F)(F)F)cn2)cc1)c1ccccc1F,IC50,4.4,39700,4.4,0
3520,CHEMBL4474627,COc1ncc(-c2cc(OCCCCNc3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1F,IC50,7.96,11,7.96,0
3521,CHEMBL4452585,COc1ncc(-c2cc(OCCCNc3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1F,IC50,8.4,4,8.4,0
3522,CHEMBL4459720,COc1ncc(-c2cc(OCCNc3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1F,IC50,8.28,5.3,8.28,0
3523,CHEMBL4464542,COc1ncc(-c2cc(OCCN(c3ncc(C(=O)NO)cn3)C(C)C)c3ncnc(C)c3c2)cc1F,IC50,8.7,2,8.7,0
3524,CHEMBL4521497,COc1ccc(-c2cc(OCCN(c3ncc(C(=O)NO)cn3)C(C)C)c3ncnc(C)c3c2)cn1,IC50,8.8,1.6,8.8,0
3525,CHEMBL4462934,CCN(CCOc1cc(-c2cnc(OC)c(F)c2)cc2c(C)ncnc12)c1ncc(C(=O)NO)cn1,IC50,8.59,2.6,8.59,0
3526,CHEMBL4588397,CCN(CCOc1cc(-c2ccc(OC)nc2)cc2c(C)ncnc12)c1ncc(C(=O)NO)cn1,IC50,8.68,2.1,8.68,0
3527,CHEMBL4471718,COc1ncc(-c2cc(OCCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,IC50,7.96,11,7.96,0
3528,CHEMBL4444204,COc1ncc(-c2cc(OCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,IC50,8.77,1.7,8.77,0
3529,CHEMBL4568675,COc1ncc(-c2cc(OCCCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1F,IC50,8.48,3.3,8.48,0
3530,CHEMBL4457009,COc1ncc(-c2cc(OCCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1F,IC50,8.62,2.4,8.62,0
3531,CHEMBL4474676,COc1ncc(-c2cc(OCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1F,IC50,8.89,1.3,8.89,0
3532,CHEMBL4524198,COc1ccc(-c2cc(OCCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cn1,IC50,8.6,2.5,8.6,0
3533,CHEMBL4462577,COc1ccc(-c2cc(OCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cn1,IC50,8.89,1.3,8.89,0
3534,CHEMBL4465475,COc1ncc(-c2cc(OCCCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,IC50,8.05,8.9,8.05,0
3535,CHEMBL4581165,COc1ncc(-c2cc(OCCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,IC50,8.74,1.8,8.74,0
3536,CHEMBL4435527,COc1ncc(-c2cc(OCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,IC50,8.2,6.3,8.2,0
3537,CHEMBL4527487,COc1ncc(-c2cc(OCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,IC50,7.41,39,7.41,0
3538,CHEMBL4445101,COc1ncc(-c2cc(OCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,IC50,6.52,303,6.52,0
3539,CHEMBL4588404,COc1ncc(-c2cc(OCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,IC50,7.43,37,7.43,0
3540,CHEMBL4458497,COc1ncc(-c2cc(OCCCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(C)(=O)=O,IC50,8.31,4.9,8.31,0
3541,CHEMBL4535819,COc1ncc(-c2cc(OCCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(C)(=O)=O,IC50,8.68,2.1,8.68,0
3542,CHEMBL4456391,COc1ncc(-c2cc(OCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(C)(=O)=O,IC50,8.89,1.3,8.89,0
3543,CHEMBL4434897,COc1ncc(-c2cc(OCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(C)(=O)=O,IC50,7.38,42,7.38,0
3544,CHEMBL4440596,COc1ncc(-c2cc(OCCCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1F,IC50,8.66,2.2,8.66,0
3545,CHEMBL4437190,COc1ncc(-c2cc(OCCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1F,IC50,8.48,3.3,8.48,0
3546,CHEMBL4536105,COc1ncc(-c2cc(OCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1F,IC50,8.85,1.4,8.85,0
3547,CHEMBL4465851,COc1ncc(-c2cc(OCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1F,IC50,7.43,37,7.43,0
3548,CHEMBL4448002,COc1ccc(-c2cc(OCCCCCCCCC(=O)NO)c3ncnc(C)c3c2)cn1,IC50,8.52,3,8.52,0
3549,CHEMBL4442688,COc1ccc(-c2cc(OCCCCCCCC(=O)NO)c3ncnc(C)c3c2)cn1,IC50,8.43,3.7,8.43,0
3550,CHEMBL4561458,COc1ccc(-c2cc(OCCCCCCC(=O)NO)c3ncnc(C)c3c2)cn1,IC50,8.89,1.3,8.89,0
3551,CHEMBL4593985,COc1ccc(-c2cc(OCCCCCC(=O)NO)c3ncnc(C)c3c2)cn1,IC50,7.52,30,7.52,0
3552,CHEMBL4580600,COc1ccc(-c2cc(OCCCCC(=O)NO)c3ncnc(C)c3c2)cn1,IC50,7.08,84,7.08,0
3553,CHEMBL4580727,COc1ccc(-c2cc(OCCCC(=O)NO)c3ncnc(C)c3c2)cn1,IC50,7.04,91,7.04,0
3554,CHEMBL4470989,COc1ccc(-c2cc(OCC(=O)NO)c3ncnc(C)c3c2)cn1,IC50,6.78,166,6.78,0
3555,CHEMBL4438378,O=C(CCCCCCC(=O)Nc1ccc(Nc2nc(NC3CCN(Cc4ccccc4)CC3)c3sccc3n2)cc1)NO,IC50,6.63,233,6.63,0
3556,CHEMBL4572459,COc1cc2nc(N3CCN(C(=O)CCCCCCC(=O)NO)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,IC50,5.51,3080,5.51,0
3557,CHEMBL4551593,COc1cc2nc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)nc(NC3CCN(Cc4ccc(F)cc4)CC3)c2cc1OC,IC50,5.67,2150,5.67,0
3558,CHEMBL4554522,COc1ccc(CN2CCC(Nc3nc(Nc4ccc(NC(=O)CCCCCCC(=O)NO)cc4)nc4cc(OC)c(OC)cc34)CC2)cc1,IC50,6.05,896,6.05,0
3559,CHEMBL4461884,COc1cc2nc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)nc(NC3CCN(Cc4ccccc4Cl)CC3)c2cc1OC,IC50,5.47,3370,5.47,0
3560,CHEMBL4444554,COc1cc2nc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,IC50,5.99,1030,5.99,0
3561,CHEMBL3126832,CC(C)[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)C[C@@H]1O,IC50,8.48,3.3,8.48,0
